priority_rank,priority_tier,sap_module,sap_table,sap_field,sap_description,classification_bucket,top_canonical_concept_id,top_canonical_matches,top_knowledge_concept_id,top_knowledge_matches,suggested_action
21,P1,MM,MARC,PLVAR,Plan Version,knowledge_only,,,sap_knowledge_available.plan_version,sap_knowledge_available.plan_version:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,PPSKZ,Indicator for Advanced Planning,knowledge_only,,,sap_knowledge_available.indicator_for_advanced_planning,sap_knowledge_available.indicator_for_advanced_planning:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,PRENC,Exemption certificate: Indicator for legal control,knowledge_only,,,sap_knowledge_available.exemption_certificate_indicator_for_legal_control,sap_knowledge_available.exemption_certificate_indicator_for_legal_control:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,PREND,Exemption certificate: Issue date of exemption certificate,knowledge_only,,,issue date,issue date:0.55,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,PRENE,Indicator: Vendor declaration exists,knowledge_only,,,sap_knowledge_available.indicator_vendor_declaration_exists,sap_knowledge_available.indicator_vendor_declaration_exists:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,PRENG,Validity date of vendor declaration,knowledge_only,,,sap_knowledge_available.validity_date_of_vendor_declaration,sap_knowledge_available.validity_date_of_vendor_declaration:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,PRFRQ,Interval Until Next Recurring Inspection,knowledge_only,,,sap_knowledge_available.interval_until_next_recurring_inspection,sap_knowledge_available.interval_until_next_recurring_inspection:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,PROFIL,Name of Backflush Profile,knowledge_only,,,sap_knowledge_available.name_of_backflush_profile,sap_knowledge_available.name_of_backflush_profile:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,QMATV,Inspection Setup Exists for Material/Plant,knowledge_only,,,sap_knowledge_available.inspection_setup_exists_for_material_plant,sap_knowledge_available.inspection_setup_exists_for_material_plant:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,QSSYS,Required QM System for Supplier,knowledge_only,,,sap_knowledge_available.required_qm_system_for_supplier,sap_knowledge_available.required_qm_system_for_supplier:1.00 | sap_knowledge_available.supplier_s_qm_system:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,QUAZT,Quarantine period (deactivated),knowledge_only,,,sap_knowledge_available.quarantine_period_deactivated,sap_knowledge_available.quarantine_period_deactivated:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,QZGTP,Certificate Type,knowledge_only,,,sap_knowledge_available.certificate_type,sap_knowledge_available.certificate_type:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,RDPRF,Rounding Profile,knowledge_only,,,sap_knowledge_available.rounding_profile,sap_knowledge_available.rounding_profile:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,RESVP,Period of adjustment for planned independent requirements,knowledge_only,,,sap_knowledge_available.period_of_adjustment_for_planned_independent_requirements,sap_knowledge_available.period_of_adjustment_for_planned_independent_requirements:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,RGEKZ,Indicator: Backflush,knowledge_only,,,sap_knowledge_available.indicator_backflush,sap_knowledge_available.indicator_backflush:1.00 | sap_knowledge_available.indicator_backflushing:1.00 | sap_knowledge_available.indicator_backflushing_for_order:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,ROTATION_DATE,Strategy for Putaway and Stock Removal,knowledge_only,,,sap_knowledge_available.strategy_for_putaway_and_stock_removal,sap_knowledge_available.strategy_for_putaway_and_stock_removal:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,RUEZT,Setup and teardown time,knowledge_only,,,setup time,setup time:0.55,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,RWPRO,Range-of-Coverage Profile,knowledge_only,,,sap_knowledge_available.range_of_coverage_profile,sap_knowledge_available.range_of_coverage_profile:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,SAUFT,Indicator: Repetitive Manufacturing Allowed,knowledge_only,,,sap_knowledge_available.indicator_repetitive_manufacturing_allowed,sap_knowledge_available.indicator_repetitive_manufacturing_allowed:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,SBDKZ,Indicator for Individual and Collective Requirements,knowledge_only,,,sap_knowledge_available.indicator_for_individual_and_collective_requirements,sap_knowledge_available.indicator_for_individual_and_collective_requirements:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,SCHGT,Indicator: bulk material,knowledge_only,,,sap_knowledge_available.indicator_bulk_material,sap_knowledge_available.indicator_bulk_material:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,SCM_CONINP,Consumption of Storage Capacity per Unit of Material,knowledge_only,,,sap_knowledge_available.consumption_of_storage_capacity_per_unit_of_material,sap_knowledge_available.consumption_of_storage_capacity_per_unit_of_material:1.00,promote_new_canonical_concept_or_attach_to_existing
21,P1,MM,MARC,SCM_FIXPEG_PROD_SET,Retain Fixed Pegging for Product on Document Change,knowledge_only,,,sap_knowledge_available.retain_fixed_pegging_for_product_on_document_change,sap_knowledge_available.retain_fixed_pegging_for_product_on_document_change:1.00,promote_new_canonical_concept_or_attach_to_existing
